2020-04-01,Hawaii,Honolulu County,Food,54939316498ecffa71871e9d,Costco Food Court,1
2020-04-01,Hawaii,Honolulu County,Food,4e6fc808d164f60bba6d3791,Costco Food Court,2
2020-04-01,Hawaii,Honolulu County,Food,4bedecc0a40fc92898c2820c,Valerio's Tropical Bakeshop,3
2020-04-01,Hawaii,Honolulu County,Food,5b70e6a104d1ae002c52e934,Pokeway,4
2020-04-01,Hawaii,Honolulu County,Food,4b0de17df964a520fa5123e3,Starbucks,5
2020-04-01,Hawaii,Honolulu County,Food,4da0a9d424ab60fc500bbd0e,Kapiolani Coffee Cafe,6
2020-04-01,Hawaii,Honolulu County,Food,4b02fec0f964a520bb4b22e3,Starbucks,7
2020-04-01,Hawaii,Honolulu County,Food,4b6f39eaf964a52067e52ce3,Popeyes Louisiana Kitchen,8
2020-04-01,Hawaii,Honolulu County,Food,5171f4cbe4b010e41b6f0c88,Starbucks,9
2020-04-01,Hawaii,Honolulu County,Food,5c9713b63e67410039c8676e,Adela's Country Eatery,10
2020-04-01,Hawaii,Honolulu County,Food,5bf35e0f92e7a9002c4e9f8c,Lanikai Juice,11
2020-04-01,Hawaii,Honolulu County,Food,4b4558a9f964a520fa0a26e3,Starbucks,12
2020-04-01,Hawaii,Honolulu County,Food,4bc8eae9b6c49c74a4688d91,Popeyes Louisiana Kitchen,13
2020-04-01,Hawaii,Honolulu County,Food,5973a81feacf453223ada54e,Dunkin',14
2020-04-01,Hawaii,Honolulu County,Food,543a088f498e61ef0c67601a,Domino's Pizza,15
2020-04-01,Hawaii,Honolulu County,Hardware Stores,4b118316f964a5202b7e23e3,The Home Depot,1
2020-04-01,Hawaii,Honolulu County,Hardware Stores,4b1192c7f964a520a67f23e3,The Home Depot,2
2020-04-01,Hawaii,Honolulu County,Hardware Stores,4d76b38318a160fcaf129016,Lowe's,3
2020-04-01,Hawaii,Honolulu County,Hardware Stores,4b06e6ccf964a5208ef222e3,Lowe's,4
2020-04-01,Hawaii,Honolulu County,Hardware Stores,4b0de339f964a5201c5223e3,The Home Depot,5
2020-04-01,Hawaii,Honolulu County,Hardware Stores,4b6f195af964a520dadc2ce3,City Mill,6
2020-04-01,Hawaii,Honolulu County,Travel & Transport,4c2a60ff8ef52d7fdac52fba,Matson Vehicle Processing Center,1
2020-04-01,Hawaii,Honolulu County,Travel & Transport,50ec5423e4b0348f58bdff41,Kaneohe Bay,2
2020-04-01,Hawaii,Honolulu County,Travel & Transport,501d5a37e4b0f5050bfba403,Port Of Honolulu,3
2020-04-01,Hawaii,Honolulu County,Hotel,4b05864ef964a520025b22e3,Aston Waikiki Sunset,1
2020-04-01,Hawaii,Honolulu County,Convenience Store,5371888b498eeec2658e5807,Longs Drugs,1
2020-04-01,Hawaii,Honolulu County,Convenience Store,52dae69f11d2afd246b1fe0d,7-eleven,2
2020-04-01,Hawaii,Honolulu County,Convenience Store,4b18a35cf964a520d9d423e3,7-Eleven Makaha,3
2020-04-01,Hawaii,Honolulu County,Convenience Store,4b9ccd60f964a520437c36e3,7-Eleven,4
2020-04-01,Hawaii,Maui County,Shops & Services,4b725cfcf964a520df782de3,Costco,1
2020-04-01,Hawaii,Maui County,Shops & Services,4b4b6c01f964a5200c9b26e3,Maui Mall,2
2020-04-01,Hawaii,Maui County,Shops & Services,4b5b6c7df964a520f2fc28e3,Lahaina Cannery Mall,3
2020-04-01,Hawaii,Maui County,Outdoors & Recreation,4fd24b81e4b096c7d3366e3f,Maui,1
2020-04-01,Hawaii,Kauai County,Big Box Stores,4aefd056f964a52041da21e3,Walmart,1
2020-04-01,Hawaii,Honolulu County,Colleges & Universities,4ae7fa7ef964a520f4ad21e3,University of Hawai‘i at Mānoa,1
2020-04-01,Hawaii,Maui County,Big Box Stores,4b442466f964a520f2f125e3,Walmart,1
2020-04-01,Hawaii,Maui County,Big Box Stores,54f7b2fc498ea61cbaa73641,Target,2
2020-04-01,Hawaii,Honolulu County,Residences,4eb44ec4f5b94bd85b54a881,The Plaza Assisted Living at Moanalua,1
2020-04-01,Hawaii,Honolulu County,Residences,4cf09248c9af6dcbe5f1937f,Ocean Pointe,2
2020-04-01,Hawaii,Honolulu County,Residences,513505b5e4b021ede5e7bf40,Kuhio Park Terrace,3
2020-04-01,Hawaii,Honolulu County,Residences,4ba13d3af964a520f4a437e3,Ala Wai Plaza,4
2020-04-01,Hawaii,Honolulu County,Residences,4b7b2fd3f964a520a8562fe3,Pearl Two,5
2020-04-01,Hawaii,Honolulu County,Residences,52cdb196498e097aa87a5aff,Ho'onani,6
2020-04-01,Hawaii,Honolulu County,Residences,51428cc7e4b00cf8cf1a06db,801 South St,7
